user_device,user_osName,user_browserName,user_lat_lng,dest_lat_lng,booked_flight,booked_hotel,booked_rental,subscriber_id,subscriber_name,subscriber_tier,avg_daily_rate,commission_rate,mobile_optimized,p_conversion_ground_truth
tablet,Android,Samsung Internet,"41.4034,-75.7518","49.0934,-75.1396",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
tablet,Android,Samsung Internet,"41.4034,-75.7518","49.0934,-75.1396",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.016302499371440946
tablet,Android,Samsung Internet,"41.4034,-75.7518","49.0934,-75.1396",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
tablet,Android,Samsung Internet,"41.4034,-75.7518","49.0934,-75.1396",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
tablet,iOS,Chrome,"28.2457,-100.8358","15.6957,-116.7411",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
tablet,iOS,Chrome,"28.2457,-100.8358","15.6957,-116.7411",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
tablet,iOS,Chrome,"28.2457,-100.8358","15.6957,-116.7411",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.045217473483287515
tablet,iOS,Chrome,"28.2457,-100.8358","15.6957,-116.7411",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
tablet,iOS,Chrome,"28.2457,-100.8358","15.6957,-116.7411",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.045217473483287515
desktop,macOS,Safari,"42.1715,-95.325","54.9001,-85.2542",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
desktop,macOS,Safari,"42.1715,-95.325","54.9001,-85.2542",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
desktop,macOS,Safari,"42.1715,-95.325","54.9001,-85.2542",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.13010847436299788
desktop,macOS,Safari,"42.1715,-95.325","54.9001,-85.2542",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
desktop,macOS,Safari,"42.1715,-95.325","54.9001,-85.2542",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
mobile,iOS,Safari,"27.3258,-105.8348","22.1005,-89.5855",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"27.3258,-105.8348","22.1005,-89.5855",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"27.3258,-105.8348","22.1005,-89.5855",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"27.3258,-105.8348","22.1005,-89.5855",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"27.3258,-105.8348","22.1005,-89.5855",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"25.7341,-80.6615","14.5673,-70.9241",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"25.7341,-80.6615","14.5673,-70.9241",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"25.7341,-80.6615","14.5673,-70.9241",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"25.7341,-80.6615","14.5673,-70.9241",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"25.7341,-80.6615","14.5673,-70.9241",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,Linux,Firefox,"45.574,-100.1276","43.845,-98.8145",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
desktop,Linux,Firefox,"45.574,-100.1276","43.845,-98.8145",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
desktop,Linux,Firefox,"45.574,-100.1276","43.845,-98.8145",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.016302499371440946
desktop,Linux,Firefox,"45.574,-100.1276","43.845,-98.8145",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
desktop,Linux,Firefox,"45.574,-100.1276","43.845,-98.8145",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
mobile,iOS,Chrome,"30.2438,-94.3194","16.5179,-79.8927",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
mobile,iOS,Chrome,"30.2438,-94.3194","16.5179,-79.8927",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
mobile,iOS,Chrome,"30.2438,-94.3194","16.5179,-79.8927",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.02083634451868043
mobile,iOS,Chrome,"30.2438,-94.3194","16.5179,-79.8927",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
mobile,iOS,Chrome,"30.2438,-94.3194","16.5179,-79.8927",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.02083634451868043
mobile,iOS,Chrome,"34.4757,-107.3321","40.0145,-99.5354",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Chrome,"34.4757,-107.3321","40.0145,-99.5354",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Chrome,"34.4757,-107.3321","40.0145,-99.5354",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Chrome,"34.4757,-107.3321","40.0145,-99.5354",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Chrome,"34.4757,-107.3321","40.0145,-99.5354",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,Android,Chrome,"49.3364,-70.617","61.4176,-90.195",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
mobile,Android,Chrome,"49.3364,-70.617","61.4176,-90.195",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
mobile,Android,Chrome,"49.3364,-70.617","61.4176,-90.195",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.02083634451868043
mobile,Android,Chrome,"49.3364,-70.617","61.4176,-90.195",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
mobile,Android,Chrome,"49.3364,-70.617","61.4176,-90.195",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.02083634451868043
mobile,Android,Chrome,"33.421,-105.4252","43.5389,-109.6616",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,Android,Chrome,"33.421,-105.4252","43.5389,-109.6616",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,Android,Chrome,"33.421,-105.4252","43.5389,-109.6616",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,Android,Chrome,"33.421,-105.4252","43.5389,-109.6616",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,Android,Chrome,"33.421,-105.4252","43.5389,-109.6616",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
tablet,Android,Chrome,"32.4122,-81.4629","21.2333,-67.4248",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
tablet,Android,Chrome,"32.4122,-81.4629","21.2333,-67.4248",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
tablet,Android,Chrome,"32.4122,-81.4629","21.2333,-67.4248",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
tablet,Android,Chrome,"32.4122,-81.4629","21.2333,-67.4248",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
tablet,Android,Chrome,"32.4122,-81.4629","21.2333,-67.4248",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Chrome,"47.9552,-98.6252","36.7433,-104.7908",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Chrome,"47.9552,-98.6252","36.7433,-104.7908",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Chrome,"47.9552,-98.6252","36.7433,-104.7908",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Chrome,"47.9552,-98.6252","36.7433,-104.7908",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Chrome,"47.9552,-98.6252","36.7433,-104.7908",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,Linux,Firefox,"27.7687,-109.6891","37.1717,-128.2805",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
desktop,Linux,Firefox,"27.7687,-109.6891","37.1717,-128.2805",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
desktop,Linux,Firefox,"27.7687,-109.6891","37.1717,-128.2805",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.06913842034334684
desktop,Linux,Firefox,"27.7687,-109.6891","37.1717,-128.2805",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
desktop,Linux,Firefox,"27.7687,-109.6891","37.1717,-128.2805",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
mobile,iOS,,"43.9896,-80.0141","56.7172,-70.1669",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,,"43.9896,-80.0141","56.7172,-70.1669",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,,"43.9896,-80.0141","56.7172,-70.1669",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,,"43.9896,-80.0141","56.7172,-70.1669",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,,"43.9896,-80.0141","56.7172,-70.1669",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Chrome,"49.7016,-103.3197","999.9999,-800.0000",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"49.7016,-103.3197","999.9999,-800.0000",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"49.7016,-103.3197","999.9999,-800.0000",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"49.7016,-103.3197","999.9999,-800.0000",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"49.7016,-103.3197","999.9999,-800.0000",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"47.5324,-76.7403","47.5015,-90.3166",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,Chrome,"47.5324,-76.7403","47.5015,-90.3166",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,Chrome,"47.5324,-76.7403","47.5015,-90.3166",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,Chrome,"47.5324,-76.7403","47.5015,-90.3166",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,Chrome,"47.5324,-76.7403","47.5015,-90.3166",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
mobile,Android,Chrome,"41.2917,-74.2371","35.8396,-72.7435",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,Android,Chrome,"41.2917,-74.2371","35.8396,-72.7435",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,Android,Chrome,"41.2917,-74.2371","35.8396,-72.7435",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,Android,Chrome,"41.2917,-74.2371","35.8396,-72.7435",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,Android,Chrome,"41.2917,-74.2371","35.8396,-72.7435",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
tablet,Android,Samsung Internet,"32.8515,-77.0088","44.6795,-89.3306",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
tablet,Android,Samsung Internet,"32.8515,-77.0088","44.6795,-89.3306",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
tablet,Android,Samsung Internet,"32.8515,-77.0088","44.6795,-89.3306",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.045217473483287515
tablet,Android,Samsung Internet,"32.8515,-77.0088","44.6795,-89.3306",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
tablet,Android,Samsung Internet,"32.8515,-77.0088","44.6795,-89.3306",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.045217473483287515
desktop,Linux,Firefox,"31.358,-118.2496","35.7051,-109.4802",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
desktop,Linux,Firefox,"31.358,-118.2496","35.7051,-109.4802",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
desktop,Linux,Firefox,"31.358,-118.2496","35.7051,-109.4802",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.016302499371440946
desktop,Linux,Firefox,"31.358,-118.2496","35.7051,-109.4802",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
desktop,Linux,Firefox,"31.358,-118.2496","35.7051,-109.4802",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
tablet,iOS,Safari,"45.4814,-80.6313","39.1289,-89.7693",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
tablet,iOS,Safari,"45.4814,-80.6313","39.1289,-89.7693",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
tablet,iOS,Safari,"45.4814,-80.6313","39.1289,-89.7693",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.06913842034334684
tablet,iOS,Safari,"45.4814,-80.6313","39.1289,-89.7693",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
tablet,iOS,Safari,"45.4814,-80.6313","39.1289,-89.7693",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
desktop,macOS,Safari,"46.9955,-99.433","40.959,-106.7844",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
desktop,macOS,Safari,"46.9955,-99.433","40.959,-106.7844",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
desktop,macOS,Safari,"46.9955,-99.433","40.959,-106.7844",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
desktop,macOS,Safari,"46.9955,-99.433","40.959,-106.7844",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
desktop,macOS,Safari,"46.9955,-99.433","40.959,-106.7844",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
desktop,Linux,Chrome,"38.1359,-76.3139","49.8719,-62.5151",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Linux,Chrome,"38.1359,-76.3139","49.8719,-62.5151",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Linux,Chrome,"38.1359,-76.3139","49.8719,-62.5151",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Linux,Chrome,"38.1359,-76.3139","49.8719,-62.5151",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Linux,Chrome,"38.1359,-76.3139","49.8719,-62.5151",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
tablet,Android,Chrome,"31.1085,-88.1023","16.5175,-89.0494",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
tablet,Android,Chrome,"31.1085,-88.1023","16.5175,-89.0494",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
tablet,Android,Chrome,"31.1085,-88.1023","16.5175,-89.0494",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
tablet,Android,Chrome,"31.1085,-88.1023","16.5175,-89.0494",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
tablet,Android,Chrome,"31.1085,-88.1023","16.5175,-89.0494",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Chrome,"27.8236,-78.3178","22.5054,-71.5276",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Chrome,"27.8236,-78.3178","22.5054,-71.5276",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Chrome,"27.8236,-78.3178","22.5054,-71.5276",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Chrome,"27.8236,-78.3178","22.5054,-71.5276",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Chrome,"27.8236,-78.3178","22.5054,-71.5276",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,iOS,Chrome,"27.1795,-95.0284","28.8102,-98.9335",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Chrome,"27.1795,-95.0284","28.8102,-98.9335",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Chrome,"27.1795,-95.0284","28.8102,-98.9335",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Chrome,"27.1795,-95.0284","28.8102,-98.9335",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Chrome,"27.1795,-95.0284","28.8102,-98.9335",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,Android,Chrome,"42.9769,-93.2487","32.4234,-101.3284",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"42.9769,-93.2487","32.4234,-101.3284",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"42.9769,-93.2487","32.4234,-101.3284",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"42.9769,-93.2487","32.4234,-101.3284",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"42.9769,-93.2487","32.4234,-101.3284",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"35.503,-112.7806","23.266,-107.7615",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"35.503,-112.7806","23.266,-107.7615",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"35.503,-112.7806","23.266,-107.7615",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"35.503,-112.7806","23.266,-107.7615",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"35.503,-112.7806","23.266,-107.7615",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Chrome,"47.634,-80.8006","57.0923,-94.6063",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"47.634,-80.8006","57.0923,-94.6063",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"47.634,-80.8006","57.0923,-94.6063",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"47.634,-80.8006","57.0923,-94.6063",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"47.634,-80.8006","57.0923,-94.6063",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"43.4918,-99.0305","55.3239,-104.1105",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,Chrome,"43.4918,-99.0305","55.3239,-104.1105",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,Chrome,"43.4918,-99.0305","55.3239,-104.1105",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,Chrome,"43.4918,-99.0305","55.3239,-104.1105",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,Chrome,"43.4918,-99.0305","55.3239,-104.1105",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
desktop,Windows,Firefox,"29.7815,-94.996","39.4897,-106.6345",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Windows,Firefox,"29.7815,-94.996","39.4897,-106.6345",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Windows,Firefox,"29.7815,-94.996","39.4897,-106.6345",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Windows,Firefox,"29.7815,-94.996","39.4897,-106.6345",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Windows,Firefox,"29.7815,-94.996","39.4897,-106.6345",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,Android,Samsung Internet,"40.3444,-80.7451","52.308,-72.9133",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"40.3444,-80.7451","52.308,-72.9133",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"40.3444,-80.7451","52.308,-72.9133",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"40.3444,-80.7451","52.308,-72.9133",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"40.3444,-80.7451","52.308,-72.9133",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"35.8876,-90.0577","37.481,-72.2893",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,Chrome,"35.8876,-90.0577","37.481,-72.2893",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,Chrome,"35.8876,-90.0577","37.481,-72.2893",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,Chrome,"35.8876,-90.0577","37.481,-72.2893",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,Chrome,"35.8876,-90.0577","37.481,-72.2893",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
mobile,iOS,Safari,"39.4312,-109.9451","48.7989,-90.1247",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"39.4312,-109.9451","48.7989,-90.1247",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"39.4312,-109.9451","48.7989,-90.1247",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"39.4312,-109.9451","48.7989,-90.1247",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"39.4312,-109.9451","48.7989,-90.1247",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"43.4517,-90.4884","39.973,-92.4773",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Safari,"43.4517,-90.4884","39.973,-92.4773",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Safari,"43.4517,-90.4884","39.973,-92.4773",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Safari,"43.4517,-90.4884","39.973,-92.4773",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
